_id,Year/Année,Name/Nom,Frequency/Fréquence
9028,1939,ALICE,150
9029,1939,ALINE,9
9030,1939,ALMA,37
9031,1939,AMELIA,7
9032,1939,AMY,9
9033,1939,ANDREA,16
9034,1939,ANGELA,19
9035,1939,ANGELINA,6
9036,1939,ANITA,59
9037,1939,ANN,142
9038,1939,ANNA,103
9039,1939,ANNABELLE,6
9040,1939,ANNE,148
9041,1939,ANNETTE,42
9042,1939,ANNIE,82
9043,1939,ANTOINETTE,8
9044,1939,ARLEEN,13
9045,1939,ARLENE,89
9046,1939,ARLINE,7
9047,1939,AUDREY,163
9048,1939,BABE,13
9049,1939,BABY,364
9050,1939,BARBARA,936
9051,1939,BARBRA,15
9052,1939,BEATRICE,72
9053,1939,BERNADETTE,17
9054,1939,BERNICE,70
9055,1939,BERTHA,37
9056,1939,BERYL,16
9057,1939,BESSIE,15
9058,1939,BETH,10
9059,1939,BETTE,18
9060,1939,BETTY,332
9061,1939,BEULAH,13
9062,1939,BEVERLEY,254
9063,1939,BEVERLY,162
9064,1939,BLANCHE,15
9065,1939,BONITA,7
9066,1939,BONNIE,30
9067,1939,BRENDA,106
9068,1939,BRIDGET,8
9069,1939,CARMEN,7
9070,1939,CAROL,550
9071,1939,CAROLE,146
9072,1939,CAROLINE,53
9073,1939,CAROLYN,136
9074,1939,CARROL,14
9075,1939,CARROLL,9
9076,1939,CARYL,7
9077,1939,CATHARINE,47
9078,1939,CATHERINE,200
9079,1939,CECELIA,10
9080,1939,CECILE,22
9081,1939,CECILIA,15
9082,1939,CHARLENE,8
9083,1939,CHARLOTTE,33
9084,1939,CHRISTINA,25
9085,1939,CHRISTINE,13
9086,1939,CLAIRE,31
9087,1939,CLARA,39
9088,1939,CLARE,7
9089,1939,CLAUDETTE,31
9090,1939,CLAUDIA,7
9091,1939,COLEEN,7
9092,1939,COLLEEN,26
9093,1939,CONNIE,10
9094,1939,CONSTANCE,85
9095,1939,CORA,16
9096,1939,CORINNE,13
9097,1939,CYNTHIA,12
9098,1939,DAISY,12
9099,1939,DALE,12
9100,1939,DAPHNE,6
9101,1939,DARLEEN,9
9102,1939,DARLENE,53
9103,1939,DARYL,6
9104,1939,DAWN,15
9105,1939,DEANNA,72
9106,1939,DELIA,6
9107,1939,DELLA,10
9108,1939,DELORES,24
9109,1939,DENISE,26
9110,1939,DIANA,72
9111,1939,DIANE,159
9112,1939,DIANNA,10
9113,1939,DIANNE,61
9114,1939,DOLORES,40
9115,1939,DONA,43
9116,1939,DONALDA,23
9117,1939,DONELDA,9
9118,1939,DONNA,483
9119,1939,DORA,19
9120,1939,DOREEN,170
9121,1939,DORIS,180
9122,1939,DOROTHEA,19
9123,1939,DOROTHY,400
9124,1939,DORTHY,16
9125,1939,EDITH,90
9126,1939,EDNA,77
9127,1939,EDYTHE,13
9128,1939,EILEEN,77
9129,1939,ELAINE,115
9130,1939,ELDA,7
9131,1939,ELEANOR,193
9132,1939,ELEANORE,7
9133,1939,ELENOR,11
9134,1939,ELINOR,11
9135,1939,ELISABETH,14
9136,1939,ELIZABETH,626
9137,1939,ELIZEBETH,20
9138,1939,ELLA,18
9139,1939,ELLEN,56
9140,1939,ELSIE,101
9141,1939,ELVA,28
9142,1939,EMILY,31
9143,1939,EMMA,14
9144,1939,ENID,6
9145,1939,ERMA,13
9146,1939,ESTELLE,9
9147,1939,ESTER,6
9148,1939,ESTHER,36
9149,1939,ETHEL,60
9150,1939,ETTA,6
9151,1939,EUNICE,21
9152,1939,EVA,61
9153,1939,EVE,7
9154,1939,EVELYN,166
9155,1939,FAITH,11
9156,1939,FAY,20
9157,1939,FAYE,26
9158,1939,FERN,9
9159,1939,FLORA,19
9160,1939,FLORENCE,139
9161,1939,FRANCES,207
9162,1939,FRANCIS,47
9163,1939,FRANCOISE,6
9164,1939,FREDA,24
9165,1939,GAIL,214
9166,1939,GALE,18
9167,1939,GAYLE,17
9168,1939,GENEVIEVE,13
9169,1939,GEORGIA,9
9170,1939,GEORGINA,54
9171,1939,GERALDINE,95
9172,1939,GERTRUDE,57
9173,1939,GLADYS,87
9174,1939,GLENDA,46
9175,1939,GLENNA,25
9176,1939,GLORIA,138
9177,1939,GOLDIE,6
9178,1939,GRACE,110
9179,1939,GRETA,10
9180,1939,GWENDOLYN,51
9181,1939,GWENDOLYNE,8
9182,1939,HARRIET,19
9183,1939,HAZEL,67
9184,1939,HEATHER,50
9185,1939,HELEN,510
9186,1939,HELENA,21
9187,1939,HELENE,11
9188,1939,HELLEN,7
9189,1939,HILDA,33
9190,1939,IDA,28
9191,1939,ILA,10
9192,1939,ILENE,14
9193,1939,INA,9
9194,1939,INEZ,7
9195,1939,INFANT,60
9196,1939,IONA,11
9197,1939,IRENE,169
9198,1939,IRIS,25
9199,1939,ISABEL,29
9200,1939,ISABELL,9
9201,1939,ISABELLE,22
9202,1939,ISOBEL,14
9203,1939,IVA,7
9204,1939,IVY,10
9205,1939,JACQUELINE,141
9206,1939,JACQULINE,7
9207,1939,JANE,98
9208,1939,JANET,211
9209,1939,JANETTE,25
9210,1939,JANICE,59
9211,1939,JEAN,256
9212,1939,JEANETTE,71
9213,1939,JEANNE,28
9214,1939,JEANNETTE,28
9215,1939,JEANNINE,17
9216,1939,JENNIE,8
9217,1939,JENNY,9
9218,1939,JESSIE,26
9219,1939,JILL,12
9220,1939,JOAN,691
9221,1939,JOANN,15
9222,1939,JO-ANN,7
9223,1939,JOANNA,6
9224,1939,JOANNE,101
9225,1939,JO-ANNE,15
9226,1939,JOSEPH,6
9227,1939,JOSEPHINE,43
9228,1939,JOY,27
9229,1939,JOYCE,289
9230,1939,JUANITA,10
9231,1939,JUDITH,290
9232,1939,JUDY,8
9233,1939,JULIA,54
9234,1939,JULIE,12
9235,1939,JUNE,175
9236,1939,KAREN,51
9237,1939,KATHALEEN,13
9238,1939,KATHARINE,17
9239,1939,KATHERINE,58
9240,1939,KATHLEEN,161
9241,1939,KATHRYN,38
9242,1939,KAY,14
9243,1939,LAURA,58
9244,1939,LAUREEN,7
9245,1939,LAUREL,18
9246,1939,LAURETTA,8
9247,1939,LAURETTE,7
9248,1939,LEA,6
9249,1939,LEAH,9
9250,1939,LEILA,7
9251,1939,LENA,13
9252,1939,LENORA,11
9253,1939,LENORE,16
9254,1939,LEONA,53
9255,1939,LESLIE,7
9256,1939,LILA,22
9257,1939,LILIAN,7
9258,1939,LILLIAN,121
9259,1939,LILY,7
9260,1939,LINDA,113
9261,1939,LOIS,197
9262,1939,LOLA,12
9263,1939,LORAINE,12
9264,1939,LOREEN,8
9265,1939,LORENE,6
9266,1939,LORETTA,58
9267,1939,LORNA,79
9268,1939,LORRAINE,82
9269,1939,LOUISA,6
9270,1939,LOUISE,64
9271,1939,LUCILLE,23
9272,1939,LUCY,26
9273,1939,LUELLA,12
9274,1939,LYNDA,37
9275,1939,LYNN,17
9276,1939,LYNNE,24
9277,1939,M,13
9278,1939,MABEL,36
9279,1939,MABLE,8
9280,1939,MADELEINE,11
9281,1939,MADELINE,32
9282,1939,MAE,14
9283,1939,MARALYN,8
9284,1939,MARCIA,24
9285,1939,MARGARET,1101
9286,1939,MARGERET,6
9287,1939,MARGERY,11
9288,1939,MARGO,12
9289,1939,MARGOT,7
9290,1939,MARGRET,35
9291,1939,MARGUERITE,64
9292,1939,MARIA,40
9293,1939,MARIAN,56
9294,1939,MARIANNE,17
9295,1939,MARIE,2223
9296,1939,MARIE-ANGE,7
9297,1939,MARIE-ROSE,6
9298,1939,MARIETTE,11
9299,1939,MARILYN,556
9300,1939,MARILYNN,21
9301,1939,MARINA,9
9302,1939,MARION,257
9303,1939,MARJORIE,207
9304,1939,MARJORY,27
9305,1939,MARLEEN,10
9306,1939,MARLENE,270
9307,1939,MARLINE,7
9308,1939,MARLYN,30
9309,1939,MARTHA,46
9310,1939,MARY,1893
9311,1939,MARYLIN,9
9312,1939,MARYLN,6
9313,1939,MARYLOU,6
9314,1939,MAUREEN,78
9315,1939,MAVIS,12
9316,1939,MAXINE,19
9317,1939,MAY,21
9318,1939,MELINDA,7
9319,1939,MERILYN,7
9320,1939,MERLE,14
9321,1939,MILDRED,90
9322,1939,MINA,8
9323,1939,MIRIAM,20
9324,1939,MOLLY,8
9325,1939,MONA,24
9326,1939,MONICA,20
9327,1939,MURIEL,95
9328,1939,MYRNA,74
9329,1939,MYRTLE,24
9330,1939,NANCY,321
9331,1939,NAOMI,7
9332,1939,NATALIE,8
9333,1939,NELDA,7
9334,1939,NELLIE,17
9335,1939,NINA,7
9336,1939,NOLA,9
9337,1939,NORA,39
9338,1939,NORAH,12
9339,1939,NOREEN,31
9340,1939,NORMA,201
9341,1939,NOT,10
9342,1939,OLGA,27
9343,1939,OLIVE,31
9344,1939,PAMELA,10
9345,1939,PATRICA,24
9346,1939,PATRICIA,865
9347,1939,PATSY,17
9348,1939,PAULA,6
9349,1939,PAULINE,73
9350,1939,PEARL,25
9351,1939,PEGGY,12
9352,1939,PENELOPE,17
9353,1939,PHILLIS,7
9354,1939,PHYLIS,10
9355,1939,PHYLLIS,124
9356,1939,PRISCILLA,15
9357,1939,RACHEL,11
9358,1939,REBECCA,6
9359,1939,REGINA,6
9360,1939,RENA,6
9361,1939,RETA,33
9362,1939,RHEA,7
9363,1939,RHODA,9
9364,1939,RITA,63
9365,1939,ROBERT,11
9366,1939,ROBERTA,54
9367,1939,ROCHELLE,15
9368,1939,ROLANDE,7
9369,1939,ROSALIE,31
9370,1939,ROSALIND,13
9371,1939,ROSE,168
9372,1939,ROSEMARIE,14
9373,1939,ROSE-MARIE,6
9374,1939,ROSEMARY,56
9375,1939,ROSIE,12
9376,1939,ROSLYN,9
9377,1939,RUBY,46
9378,1939,RUTH,340
9379,1939,SALLY,48
9380,1939,SANDRA,333
9381,1939,SARA,6
9382,1939,SARAH,31
9383,1939,SHARON,104
9384,1939,SHARRON,13
9385,1939,SHEILA,178
9386,1939,SHELIA,8
9387,1939,SHERRY,6
9388,1939,SHIELA,11
9389,1939,SHIRLEY,701
9390,1939,SHIRLY,7
9391,1939,SILVIA,7
9392,1939,SIMONE,9
9393,1939,SONDRA,11
9394,1939,SONJA,16
9395,1939,SONYA,12
9396,1939,SOPHIE,9
9397,1939,STELLA,27
9398,1939,STEPHANIE,10
9399,1939,SUSAN,70
9400,1939,SUSANNE,8
9401,1939,SUZANNE,39
9402,1939,SYLVIA,152
9403,1939,TERESA,28
9404,1939,THELMA,49
9405,1939,THERESA,73
9406,1939,THERESE,33
9407,1939,UNA,8
9408,1939,UNNAMED,14
9409,1939,VALERIE,47
9410,1939,VELDA,7
9411,1939,VELMA,39
9412,1939,VERA,63
9413,1939,VERLA,7
9414,1939,VERNA,52
9415,1939,VERONICA,13
9416,1939,VICTORIA,29
9417,1939,VIOLA,24
9418,1939,VIOLET,52
9419,1939,VIRGINIA,72
9420,1939,VIVIAN,46
9421,1939,WANDA,44
9422,1939,WENDY,33
9423,1939,WILMA,43
9424,1939,WINIFRED,18
9425,1939,WINNIFRED,29
9426,1939,YOLANDE,6
9427,1939,YVETTE,12
9428,1939,YVONNE,75
9429,1940,ADA,23
9430,1940,ADELE,8
9431,1940,ADRIENNE,8
9432,1940,AGNES,54
9433,1940,AILEEN,10
9434,1940,ALBERTA,16
9435,1940,ALEXANDRA,10
9436,1940,ALICE,186
9437,1940,ALINE,10
9438,1940,ALISON,7
9439,1940,ALMA,26
9440,1940,AMELIA,11
9441,1940,AMY,10
9442,1940,ANDREA,27
9443,1940,ANGELA,19
9444,1940,ANGELINE,7
9445,1940,ANITA,52
9446,1940,ANN,168
9447,1940,ANNA,101
9448,1940,ANNE,168
9449,1940,ANNETTE,31
9450,1940,ANNIE,81
9451,1940,ANTOINETTE,8
9452,1940,ARLEEN,17
9453,1940,ARLENE,85
9454,1940,AUDREY,189
9455,1940,AUDRY,12
9456,1940,BABE,15
9457,1940,BABY,313
9458,1940,BARBARA,901
9459,1940,BARBRA,19
9460,1940,BEATRICE,67
9461,1940,BERNADETTE,16
9462,1940,BERNICE,66
9463,1940,BERTHA,29
9464,1940,BERYL,15
9465,1940,BESSIE,14
9466,1940,BETTE,12
9467,1940,BETTY,320
9468,1940,BEULAH,8
9469,1940,BEVERELY,6
9470,1940,BEVERLEY,254
9471,1940,BEVERLY,195
9472,1940,BLANCHE,22
9473,1940,BONITA,10
9474,1940,BONNIE,104
9475,1940,BRENDA,168
9476,1940,CARMEN,12
9477,1940,CAROL,628
9478,1940,CAROLE,221
9479,1940,CAROLINE,46
9480,1940,CAROLYN,170
9481,1940,CAROLYNE,8
9482,1940,CARROL,16
9483,1940,CARROLL,7
9484,1940,CATHARINE,28
9485,1940,CATHERINE,199
9486,1940,CECELIA,14
9487,1940,CECILE,27
9488,1940,CECILIA,14
9489,1940,CELIA,8
9490,1940,CHARLENE,10
9491,1940,CHARLOTTE,51
9492,1940,CHRISTENA,10
9493,1940,CHRISTINA,28
9494,1940,CHRISTINE,12
9495,1940,CLAIRE,31
9496,1940,CLARA,43
9497,1940,CLAUDETTE,39
9498,1940,CLAUDIA,8
9499,1940,COLETTE,6
9500,1940,COLLEEN,39
9501,1940,CONSTANCE,78
9502,1940,CORA,14
9503,1940,CORINNE,7
9504,1940,CYNTHIA,18
9505,1940,DAISY,8
9506,1940,DALE,20
9507,1940,DAPHNE,9
9508,1940,DARLEEN,6
9509,1940,DARLENE,47
9510,1940,DAWN,25
9511,1940,DEANNA,87
9512,1940,DEANNE,7
9513,1940,DELLA,7
9514,1940,DELORES,31
9515,1940,DENISE,26
9516,1940,DIAN,10
9517,1940,DIANA,70
9518,1940,DIANE,211
9519,1940,DIANN,9
9520,1940,DIANNA,16
9521,1940,DIANNE,87
9522,1940,DIXIE,8
9523,1940,DOLORES,41
9524,1940,DONA,33
9525,1940,DONALD,7
9526,1940,DONALDA,6
9527,1940,DONELDA,15
9528,1940,DONNA,495
9529,1940,DORA,19
9530,1940,DOREEN,166
9531,1940,DORENE,9
9532,1940,DORIS,161
9533,1940,DOROTHEA,9
9534,1940,DOROTHY,389
9535,1940,DORTHY,25
9536,1940,EDITH,108
9537,1940,EDNA,92
9538,1940,EDYTHE,7
9539,1940,EFFIE,8
9540,1940,EILEEN,93
9541,1940,ELAINE,135
9542,1940,ELDA,12
9543,1940,ELEANOR,221
9544,1940,ELEANORE,8
9545,1940,ELENOR,12
9546,1940,ELINOR,24
9547,1940,ELISABETH,9
9548,1940,ELIZABETH,583
9549,1940,ELIZEBETH,18
9550,1940,ELLA,24
9551,1940,ELLEN,74
9552,1940,ELMA,10
9553,1940,ELSIE,82
9554,1940,ELVA,21
9555,1940,EMILY,26
9556,1940,EMMA,19
9557,1940,ENA,6
9558,1940,ENID,7
9559,1940,ERMA,14
9560,1940,ESTELLE,9
9561,1940,ESTHER,28
9562,1940,ETHEL,80
9563,1940,EUNICE,24
9564,1940,EVA,48
9565,1940,EVELYN,172
9566,1940,FAITH,8
9567,1940,FAY,32
9568,1940,FAYE,21
9569,1940,FERN,19
9570,1940,FERNE,6
9571,1940,FLORA,16
9572,1940,FLORENCE,131
9573,1940,FRANCES,237
9574,1940,FRANCIS,41
9575,1940,FRANCOISE,8
9576,1940,FREDA,15
9577,1940,GABRIELLE,8
9578,1940,GAIL,279
9579,1940,GALE,24
9580,1940,GAY,10
9581,1940,GAYLE,28
9582,1940,GENEVIEVE,10
9583,1940,GEORGENA,7
9584,1940,GEORGETTE,8
9585,1940,GEORGIA,11
9586,1940,GEORGINA,48
9587,1940,GERALDINE,109
9588,1940,GERTRUDE,48
9589,1940,GLADYS,86
9590,1940,GLENDA,35
9591,1940,GLENNA,16
9592,1940,GLORIA,272
9593,1940,GRACE,89
9594,1940,GRETA,9
9595,1940,GWENDOLYN,51
9596,1940,GWENDOLYNE,6
9597,1940,HANNAH,8
9598,1940,HARRIET,26
9599,1940,HARRIETT,8
9600,1940,HAZEL,50
9601,1940,HEATHER,91
9602,1940,HELEN,527
9603,1940,HELENA,13
9604,1940,HELENE,16
9605,1940,HELLEN,6
9606,1940,HILDA,32
9607,1940,IDA,29
9608,1940,ILA,7
9609,1940,ILENE,6
9610,1940,INA,16
9611,1940,INEZ,11
9612,1940,INFANT,35
9613,1940,IRENE,170
9614,1940,IRIS,32
9615,1940,IRMA,18
9616,1940,ISABEL,27
9617,1940,ISABELL,6
9618,1940,ISABELLA,10
9619,1940,ISABELLE,16
9620,1940,ISOBEL,16
9621,1940,IVA,8
9622,1940,JACQUELINE,151
9623,1940,JACQUELYN,7
9624,1940,JANE,106
9625,1940,JANET,230
9626,1940,JANETTE,22
9627,1940,JANICE,68
9628,1940,JANIS,8
9629,1940,JEAN,335
9630,1940,JEANETTE,61
9631,1940,JEANINE,11
9632,1940,JEANNE,22
9633,1940,JEANNETTE,27
9634,1940,JEANNINE,20
9635,1940,JENNIE,14
9636,1940,JENNIFER,7
9637,1940,JENNY,8
9638,1940,JESSIE,18
9639,1940,JILL,15
9640,1940,JO ANNE,6
9641,1940,JOAN,673
9642,1940,JOANN,13
9643,1940,JO-ANN,14
9644,1940,JOANNA,10
9645,1940,JOANNE,110
9646,1940,JO-ANNE,14
9647,1940,JOHANNA,6
9648,1940,JOHN,8
9649,1940,JOSEPH,15
9650,1940,JOSEPHINE,53
9651,1940,JOY,33
9652,1940,JOYCE,317
9653,1940,JUANITA,14
9654,1940,JUDITH,483
9655,1940,JUDY,14
9656,1940,JULIA,32
9657,1940,JULIANA,6
9658,1940,JULIANNE,6
9659,1940,JULIE,8
9660,1940,JULIETTE,7
9661,1940,JUNE,171
9662,1940,KAREN,79
9663,1940,KATHALEEN,8
9664,1940,KATHARINE,24
9665,1940,KATHERINE,60
9666,1940,KATHLEEN,177
9667,1940,KATHRYN,48
9668,1940,LANA,7
9669,1940,LAURA,64
9670,1940,LAUREL,9
9671,1940,LAURETTE,8
9672,1940,LEAH,10
9673,1940,LEE,8
9674,1940,LEILA,9
9675,1940,LENA,11
9676,1940,LENORA,16
9677,1940,LENORE,11
9678,1940,LEONA,48
9679,1940,LESLIE,6
9680,1940,LILA,17
9681,1940,LILIAN,9
9682,1940,LILLIAN,124
9683,1940,LILY,8
9684,1940,LINA,6
9685,1940,LINDA,228
9686,1940,LOIS,247
9687,1940,LOLA,8
9688,1940,LORAINE,18
9689,1940,LORENE,8
9690,1940,LORETTA,55
9691,1940,LORNA,90
9692,1940,LORRAINE,120
9693,1940,LORRETTA,7
9694,1940,LOUISE,66
9695,1940,LUCIENNE,7
9696,1940,LUCILE,6
9697,1940,LUCILLE,29
9698,1940,LUCY,20
9699,1940,LYDIA,11
9700,1940,LYNDA,70
9701,1940,LYNN,13
9702,1940,LYNNE,16
9703,1940,M,11
9704,1940,MABEL,41
9705,1940,MABLE,7
9706,1940,MADELEINE,14
9707,1940,MADELINE,34
9708,1940,MAE,9
9709,1940,MARALYN,9
9710,1940,MARCELLA,10
9711,1940,MARCIA,11
9712,1940,MARGARET,1122
9713,1940,MARGERY,12
9714,1940,MARGO,14
9715,1940,MARGOT,13
9716,1940,MARGRET,27
9717,1940,MARGUERITE,74
9718,1940,MARIA,38
9719,1940,MARIAN,51
9720,1940,MARIANNE,18
9721,1940,MARIE,2189
9722,1940,MARILYN,562
9723,1940,MARILYNN,22
9724,1940,MARINA,11
9725,1940,MARION,280
9726,1940,MARJORIE,189
9727,1940,MARJORY,27
9728,1940,MARLEEN,11
9729,1940,MARLENE,229
9730,1940,MARLINE,6
9731,1940,MARLYN,37
9732,1940,MARSHA,10
9733,1940,MARTHA,45
9734,1940,MARY,1983
9735,1940,MARYLIN,6
9736,1940,MAUREEN,83
9737,1940,MAVIS,13
9738,1940,MAXINE,27
9739,1940,MAY,25
9740,1940,MELBA,10
9741,1940,MELINDA,8
9742,1940,MERILYN,9
9743,1940,MERLE,12
9744,1940,MILDRED,98
9745,1940,MIRIAM,16
9746,1940,MOLLY,6
9747,1940,MONA,18
9748,1940,MONICA,14
9749,1940,MONIQUE,6
9750,1940,MURIEL,100
9751,1940,MYRA,14
9752,1940,MYRNA,90
9753,1940,MYRTLE,32
9754,1940,NANCY,362
9755,1940,NAOMI,9
9756,1940,NATALIE,6
9757,1940,NELLIE,13
9758,1940,NINA,12
9759,1940,NORA,39
9760,1940,NORAH,9
9761,1940,NOREEN,25
9762,1940,NORINE,6
9763,1940,NORMA,190
9764,1940,NOT,17
9765,1940,OLGA,22
9766,1940,OLIVE,41
9767,1940,OLIVIA,6
9768,1940,PAMELA,19
9769,1940,PATRICA,11
9770,1940,PATRICIA,982
9771,1940,PATSY,19
9772,1940,PAULA,11
9773,1940,PAULETTE,6
9774,1940,PAULINE,103
9775,1940,PEARL,35
9776,1940,PEGGY,18
9777,1940,PENELOPE,24
9778,1940,PHYLIS,13
9779,1940,PHYLLIS,126
9780,1940,PRISCILLA,22
9781,1940,RACHEL,14
9782,1940,REBECCA,15
9783,1940,REGINA,6
9784,1940,RENA,9
9785,1940,RETA,44
9786,1940,RHEA,7
9787,1940,RHODA,10
9788,1940,RITA,67
9789,1940,ROBERT,6
9790,1940,ROBERTA,60
9791,1940,ROBIN,6
9792,1940,ROCHELLE,10
9793,1940,ROSALIE,21
9794,1940,ROSALIND,9
9795,1940,ROSALYN,7
9796,1940,ROSE,153
9797,1940,ROSEMARIE,17
9798,1940,ROSEMARY,67
9799,1940,ROSIE,7
9800,1940,RUBY,54
9801,1940,RUTH,340
9802,1940,SALLY,52
9803,1940,SANDRA,468
9804,1940,SARA,9
9805,1940,SARAH,46
9806,1940,SAUNDRA,13
9807,1940,SHARON,182
9808,1940,SHARRON,23
9809,1940,SHEILA,181
9810,1940,SHIELA,17
9811,1940,SHIRLEY,656
9812,1940,SHIRLY,12
9813,1940,SIMONE,7
9814,1940,SONIA,10
9815,1940,SONJA,16
9816,1940,SOPHIA,6
9817,1940,STELLA,32
9818,1940,STEPHANIE,10
9819,1940,SUE,6
9820,1940,SUSAN,136
9821,1940,SUSANNA,6
9822,1940,SUSANNE,17
9823,1940,SUZANNE,35
9824,1940,SYLVIA,170
9825,1940,TERESA,27
9826,1940,THELMA,58
9827,1940,THERESA,68
9828,1940,THERESE,21
9829,1940,UNNAMED,20
9830,1940,VALERIE,60
9831,1940,VELMA,35
9832,1940,VERA,51
9833,1940,VERLA,7
9834,1940,VERNA,46
9835,1940,VERONICA,24
9836,1940,VICTORIA,33
9837,1940,VIOLA,29
9838,1940,VIOLET,53
9839,1940,VIRGINIA,78
9840,1940,VIVIAN,49
9841,1940,WANDA,34
9842,1940,WENDY,37
9843,1940,WILLA,6
9844,1940,WILLIAM,7
9845,1940,WILMA,35
9846,1940,WINIFRED,6
9847,1940,WINNIFRED,25
9848,1940,YVETTE,12
9849,1940,YVONNE,77
9850,1941,ADA,24
9851,1941,ADELE,14
9852,1941,ADRIENNE,10
9853,1941,AGNES,72
9854,1941,AILEEN,19
9855,1941,ALBERTA,16
9856,1941,ALEXANDRA,9
9857,1941,ALICE,159
9858,1941,ALINE,8
9859,1941,ALISON,6
9860,1941,ALMA,25
9861,1941,AMELIA,11
9862,1941,AMY,12
9863,1941,ANDREA,21
9864,1941,ANGELA,9
9865,1941,ANGELINE,7
9866,1941,ANITA,54
9867,1941,ANN,152
9868,1941,ANNA,93
9869,1941,ANNABELLE,7
9870,1941,ANNE,166
9871,1941,ANNE-MARIE,6
9872,1941,ANNETTE,24
9873,1941,ANNIE,66
9874,1941,ANTOINETTE,12
9875,1941,APRIL,7
9876,1941,ARLEEN,12
9877,1941,ARLENE,81
9878,1941,AUDREY,156
9879,1941,AUDRY,10
9880,1941,BABE,12
9881,1941,BABY,225
9882,1941,BARBARA,952
9883,1941,BARBRA,15
9884,1941,BEATRICE,66
9885,1941,BERNADETTE,16
9886,1941,BERNICE,80
9887,1941,BERTHA,15
9888,1941,BERYL,11
9889,1941,BESSIE,14
9890,1941,BETH,9
9891,1941,BETTE,22
9892,1941,BETTY,324
9893,1941,BEVERLEY,296
9894,1941,BEVERLY,168
9895,1941,BLANCHE,13
9896,1941,BONITA,33
9897,1941,BONNIE,138
9898,1941,BRENDA,185
9899,1941,CARLA,6
9900,1941,CARMEL,9
9901,1941,CARMEN,17
9902,1941,CAROL,722
9903,1941,CAROLE,185
9904,1941,CAROLINE,65
9905,1941,CAROLYN,260
9906,1941,CAROLYNE,9
9907,1941,CAROLYNN,9
9908,1941,CAROLYNNE,6
9909,1941,CARROL,18
9910,1941,CATHARINE,34
9911,1941,CATHERINE,241
9912,1941,CECELIA,6
9913,1941,CECILE,27
9914,1941,CECILIA,15
9915,1941,CHARLENE,10
9916,1941,CHARLOTTE,55
9917,1941,CHRISTINA,20
9918,1941,CHRISTINE,17
9919,1941,CLAIRE,36
9920,1941,CLARA,32
9921,1941,CLAUDETTE,37
9922,1941,CLAUDIA,11
9923,1941,COLETTE,8
9924,1941,COLLEEN,44
9925,1941,CONNIE,19
9926,1941,CONSTANCE,77
9927,1941,CORA,9
9928,1941,CYNTHIA,20
9929,1941,DAISY,11
9930,1941,DALE,16
9931,1941,DAPHNE,8
9932,1941,DARLEEN,10
9933,1941,DARLENE,55
9934,1941,DARLINE,6
9935,1941,DAWN,44
9936,1941,DEANNA,74
9937,1941,DEANNE,7
9938,1941,DELLA,14
9939,1941,DELORES,33
9940,1941,DELORIS,7
9941,1941,DENISE,26
9942,1941,DIAN,19
9943,1941,DIANA,120
9944,1941,DIANE,323
9945,1941,DIANN,6
9946,1941,DIANNA,20
9947,1941,DIANNE,145
9948,1941,DIXIE,6
9949,1941,DOLORES,46
9950,1941,DONA,40
9951,1941,DONALDA,13
9952,1941,DONELDA,8
9953,1941,DONNA,511
9954,1941,DORA,18
9955,1941,DOREEN,136
9956,1941,DORIS,157
9957,1941,DOROTHEA,6
9958,1941,DOROTHY,419
9959,1941,DORTHY,8
9960,1941,EDITH,108
9961,1941,EDNA,74
9962,1941,EDYTHE,8
9963,1941,EILEEN,70
9964,1941,ELAINE,131
9965,1941,ELEANOR,178
9966,1941,ELEANORE,7
9967,1941,ELENOR,6
9968,1941,ELINOR,10
9969,1941,ELISABETH,8
9970,1941,ELIZABETH,604
9971,1941,ELIZEBETH,22
9972,1941,ELLA,14
9973,1941,ELLEN,93
9974,1941,ELMA,7
9975,1941,ELSIE,75
9976,1941,ELVA,17
9977,1941,EMILY,27
9978,1941,EMMA,11
9979,1941,ENID,9
9980,1941,ERMA,10
9981,1941,ERNA,8
9982,1941,ESTELLE,9
9983,1941,ESTHER,39
9984,1941,ETHEL,57
9985,1941,EUNICE,28
9986,1941,EVA,53
9987,1941,EVANGELINE,6
9988,1941,EVELINE,9
9989,1941,EVELYN,172
9990,1941,FAITH,16
9991,1941,FAY,22
9992,1941,FAYE,22
9993,1941,FERN,24
9994,1941,FERNANDE,7
9995,1941,FLORA,15
9996,1941,FLORENCE,134
9997,1941,FRANCES,244
9998,1941,FRANCIS,26
9999,1941,FRANCOISE,13
10000,1941,FREDA,27
10001,1941,GAIL,278
10002,1941,GALE,27
10003,1941,GAY,11
10004,1941,GAYLE,44
10005,1941,GENEVIEVE,8
10006,1941,GEORGETTE,10
10007,1941,GEORGIA,14
10008,1941,GEORGINA,52
10009,1941,GERALDINE,109
10010,1941,GERMAINE,7
10011,1941,GERTRUDE,47
10012,1941,GISELE,7
10013,1941,GLADYS,90
10014,1941,GLENDA,25
10015,1941,GLENNA,10
10016,1941,GLORIA,321
10017,1941,GRACE,80
10018,1941,GRETA,10
10019,1941,GWEN,6
10020,1941,GWENDOLYN,56
10021,1941,HANNAH,6
10022,1941,HARRIET,15
10023,1941,HAZEL,56
10024,1941,HEATHER,104
10025,1941,HELEN,480
10026,1941,HELENA,14
10027,1941,HELENE,9
10028,1941,HELLEN,6
10029,1941,HILDA,33
10030,1941,HUGUETTE,7
