OCCUPANCY_DATE,SECTOR,OCCUPIED_BEDS,UNOCCUPIED_BEDS,CAPACITY_ACTUAL_BED,OCCUPANCY_RATE_BEDS,MONTH
2025-05-19,Mixed Adult,70.0,0.0,70.0,100.0,2025-05
2025-05-19,Mixed Adult,69.0,1.0,70.0,98.57,2025-05
2025-05-19,Youth,5.0,0.0,5.0,100.0,2025-05
2025-05-19,Youth,22.0,5.0,27.0,81.48,2025-05
2025-05-19,Men,21.0,4.0,25.0,84.0,2025-05
2025-05-19,Men,35.0,0.0,35.0,100.0,2025-05
2025-05-19,Men,5.0,0.0,5.0,100.0,2025-05
2025-05-19,Men,16.0,0.0,16.0,100.0,2025-05
2025-05-19,Women,61.0,0.0,61.0,100.0,2025-05
2025-05-19,Mixed Adult,94.0,0.0,94.0,100.0,2025-05
2025-05-19,Men,32.0,0.0,32.0,100.0,2025-05
2025-05-19,Women,63.0,0.0,63.0,100.0,2025-05
2025-05-19,Men,71.0,0.0,71.0,100.0,2025-05
2025-05-19,Mixed Adult,86.0,0.0,86.0,100.0,2025-05
2025-05-19,Men,277.0,0.0,277.0,100.0,2025-05
2025-05-19,Women,131.0,0.0,131.0,100.0,2025-05
2025-05-19,Women,3.0,1.0,4.0,75.0,2025-05
2025-05-19,Mixed Adult,20.0,0.0,20.0,100.0,2025-05
2025-05-19,Mixed Adult,84.0,0.0,84.0,100.0,2025-05
2025-05-19,Mixed Adult,49.0,0.0,49.0,100.0,2025-05
2025-05-19,Youth,45.0,0.0,45.0,100.0,2025-05
2025-05-19,Youth,30.0,0.0,30.0,100.0,2025-05
2025-05-19,Mixed Adult,30.0,0.0,30.0,100.0,2025-05
2025-05-19,Men,54.0,0.0,54.0,100.0,2025-05
2025-05-19,Men,15.0,2.0,17.0,88.24,2025-05
2025-05-19,Men,16.0,1.0,17.0,94.12,2025-05
2025-05-19,Youth,9.0,3.0,12.0,75.0,2025-05
2025-05-19,Youth,9.0,5.0,14.0,64.29,2025-05
2025-05-19,Women,16.0,0.0,16.0,100.0,2025-05
2025-05-19,Women,24.0,0.0,24.0,100.0,2025-05
2025-05-19,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-19,Women,29.0,0.0,29.0,100.0,2025-05
2025-05-19,Women,5.0,0.0,5.0,100.0,2025-05
2025-05-19,Women,39.0,0.0,39.0,100.0,2025-05
2025-05-19,Women,30.0,0.0,30.0,100.0,2025-05
2025-05-19,Mixed Adult,72.0,0.0,72.0,100.0,2025-05
2025-05-19,Women,30.0,0.0,30.0,100.0,2025-05
2025-05-19,Mixed Adult,94.0,0.0,94.0,100.0,2025-05
2025-05-19,Women,86.0,0.0,86.0,100.0,2025-05
2025-05-19,Men,78.0,0.0,78.0,100.0,2025-05
2025-05-19,Men,263.0,0.0,263.0,100.0,2025-05
2025-05-19,Men,52.0,0.0,52.0,100.0,2025-05
2025-05-19,Men,46.0,0.0,46.0,100.0,2025-05
2025-05-19,Women,37.0,0.0,37.0,100.0,2025-05
2025-05-19,Men,71.0,0.0,71.0,100.0,2025-05
2025-05-19,Men,53.0,0.0,53.0,100.0,2025-05
2025-05-19,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-19,Youth,35.0,0.0,35.0,100.0,2025-05
2025-05-19,Mixed Adult,32.0,0.0,32.0,100.0,2025-05
2025-05-19,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-19,Youth,40.0,0.0,40.0,100.0,2025-05
2025-05-19,Youth,25.0,0.0,25.0,100.0,2025-05
2025-05-19,Women,31.0,0.0,31.0,100.0,2025-05
2025-05-19,Youth,30.0,1.0,31.0,96.77,2025-05
2025-05-19,Women,28.0,0.0,28.0,100.0,2025-05
2025-05-19,Youth,27.0,0.0,27.0,100.0,2025-05
2025-05-19,Youth,33.0,0.0,33.0,100.0,2025-05
2025-05-19,Youth,20.0,0.0,20.0,100.0,2025-05
2025-05-19,Youth,10.0,0.0,10.0,100.0,2025-05
2025-05-19,Youth,36.0,5.0,41.0,87.8,2025-05
2025-05-20,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-20,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-20,Mixed Adult,6.0,4.0,10.0,60.0,2025-05
2025-05-20,Mixed Adult,1.0,14.0,15.0,6.67,2025-05
2025-05-20,Men,41.0,0.0,41.0,100.0,2025-05
2025-05-20,Men,30.0,0.0,30.0,100.0,2025-05
2025-05-20,Youth,10.0,2.0,12.0,83.33,2025-05
2025-05-20,Men,18.0,0.0,18.0,100.0,2025-05
2025-05-20,Men,67.0,1.0,68.0,98.53,2025-05
2025-05-20,Men,48.0,0.0,48.0,100.0,2025-05
2025-05-20,Men,101.0,0.0,101.0,100.0,2025-05
2025-05-20,Mixed Adult,93.0,0.0,93.0,100.0,2025-05
2025-05-20,Men,62.0,0.0,62.0,100.0,2025-05
2025-05-20,Men,56.0,26.0,82.0,68.29,2025-05
2025-05-20,Men,121.0,0.0,121.0,100.0,2025-05
2025-05-20,Men,20.0,2.0,22.0,90.91,2025-05
2025-05-20,Men,53.0,0.0,53.0,100.0,2025-05
2025-05-20,Men,80.0,0.0,80.0,100.0,2025-05
2025-05-20,Mixed Adult,34.0,1.0,35.0,97.14,2025-05
2025-05-20,Women,86.0,0.0,86.0,100.0,2025-05
2025-05-20,Men,28.0,0.0,28.0,100.0,2025-05
2025-05-20,Youth,62.0,0.0,62.0,100.0,2025-05
2025-05-20,Youth,10.0,0.0,10.0,100.0,2025-05
2025-05-20,Youth,94.0,0.0,94.0,100.0,2025-05
2025-05-20,Youth,9.0,0.0,9.0,100.0,2025-05
2025-05-20,Youth,28.0,0.0,28.0,100.0,2025-05
2025-05-20,Mixed Adult,77.0,0.0,77.0,100.0,2025-05
2025-05-20,Mixed Adult,48.0,0.0,48.0,100.0,2025-05
2025-05-20,Mixed Adult,62.0,0.0,62.0,100.0,2025-05
2025-05-20,Men,30.0,0.0,30.0,100.0,2025-05
2025-05-20,Youth,50.0,0.0,50.0,100.0,2025-05
2025-05-20,Youth,40.0,0.0,40.0,100.0,2025-05
2025-05-20,Youth,31.0,0.0,31.0,100.0,2025-05
2025-05-20,Mixed Adult,5.0,0.0,5.0,100.0,2025-05
2025-05-20,Mixed Adult,10.0,1.0,11.0,90.91,2025-05
2025-05-20,Women,37.0,0.0,37.0,100.0,2025-05
2025-05-20,Women,24.0,2.0,26.0,92.31,2025-05
2025-05-20,Women,25.0,3.0,28.0,89.29,2025-05
2025-05-20,Women,36.0,0.0,36.0,100.0,2025-05
2025-05-20,Mixed Adult,70.0,0.0,70.0,100.0,2025-05
2025-05-20,Mixed Adult,69.0,1.0,70.0,98.57,2025-05
2025-05-20,Youth,5.0,0.0,5.0,100.0,2025-05
2025-05-20,Youth,22.0,5.0,27.0,81.48,2025-05
2025-05-20,Men,23.0,2.0,25.0,92.0,2025-05
2025-05-20,Men,35.0,0.0,35.0,100.0,2025-05
2025-05-20,Men,5.0,0.0,5.0,100.0,2025-05
2025-05-20,Men,16.0,0.0,16.0,100.0,2025-05
2025-05-20,Women,61.0,0.0,61.0,100.0,2025-05
2025-05-20,Mixed Adult,94.0,0.0,94.0,100.0,2025-05
2025-05-20,Men,32.0,0.0,32.0,100.0,2025-05
2025-05-20,Women,63.0,0.0,63.0,100.0,2025-05
2025-05-20,Men,71.0,0.0,71.0,100.0,2025-05
2025-05-20,Mixed Adult,88.0,0.0,88.0,100.0,2025-05
2025-05-20,Men,276.0,1.0,277.0,99.64,2025-05
2025-05-20,Women,132.0,0.0,132.0,100.0,2025-05
2025-05-20,Women,2.0,2.0,4.0,50.0,2025-05
2025-05-20,Mixed Adult,20.0,0.0,20.0,100.0,2025-05
2025-05-20,Mixed Adult,84.0,0.0,84.0,100.0,2025-05
2025-05-20,Mixed Adult,49.0,0.0,49.0,100.0,2025-05
2025-05-20,Youth,45.0,0.0,45.0,100.0,2025-05
2025-05-20,Youth,30.0,0.0,30.0,100.0,2025-05
2025-05-20,Mixed Adult,30.0,0.0,30.0,100.0,2025-05
2025-05-20,Men,54.0,0.0,54.0,100.0,2025-05
2025-05-20,Men,15.0,2.0,17.0,88.24,2025-05
2025-05-20,Men,16.0,1.0,17.0,94.12,2025-05
2025-05-20,Youth,9.0,3.0,12.0,75.0,2025-05
2025-05-20,Youth,9.0,5.0,14.0,64.29,2025-05
2025-05-20,Women,16.0,0.0,16.0,100.0,2025-05
2025-05-20,Women,24.0,0.0,24.0,100.0,2025-05
2025-05-20,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-20,Women,29.0,0.0,29.0,100.0,2025-05
2025-05-20,Women,5.0,0.0,5.0,100.0,2025-05
2025-05-20,Women,39.0,0.0,39.0,100.0,2025-05
2025-05-20,Women,30.0,0.0,30.0,100.0,2025-05
2025-05-20,Mixed Adult,72.0,0.0,72.0,100.0,2025-05
2025-05-20,Women,30.0,0.0,30.0,100.0,2025-05
2025-05-20,Mixed Adult,94.0,0.0,94.0,100.0,2025-05
2025-05-20,Women,86.0,0.0,86.0,100.0,2025-05
2025-05-20,Men,78.0,0.0,78.0,100.0,2025-05
2025-05-20,Men,264.0,0.0,264.0,100.0,2025-05
2025-05-20,Men,52.0,0.0,52.0,100.0,2025-05
2025-05-20,Men,46.0,0.0,46.0,100.0,2025-05
2025-05-20,Women,37.0,0.0,37.0,100.0,2025-05
2025-05-20,Men,71.0,0.0,71.0,100.0,2025-05
2025-05-20,Men,53.0,0.0,53.0,100.0,2025-05
2025-05-20,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-20,Youth,35.0,0.0,35.0,100.0,2025-05
2025-05-20,Mixed Adult,32.0,0.0,32.0,100.0,2025-05
2025-05-20,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-20,Youth,40.0,0.0,40.0,100.0,2025-05
2025-05-20,Youth,25.0,0.0,25.0,100.0,2025-05
2025-05-20,Women,31.0,0.0,31.0,100.0,2025-05
2025-05-20,Youth,30.0,1.0,31.0,96.77,2025-05
2025-05-20,Women,28.0,0.0,28.0,100.0,2025-05
2025-05-20,Youth,27.0,0.0,27.0,100.0,2025-05
2025-05-20,Youth,33.0,0.0,33.0,100.0,2025-05
2025-05-20,Youth,20.0,0.0,20.0,100.0,2025-05
2025-05-20,Youth,9.0,0.0,9.0,100.0,2025-05
2025-05-20,Youth,36.0,5.0,41.0,87.8,2025-05
2025-05-21,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-21,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-21,Mixed Adult,7.0,3.0,10.0,70.0,2025-05
2025-05-21,Mixed Adult,1.0,14.0,15.0,6.67,2025-05
2025-05-21,Men,41.0,0.0,41.0,100.0,2025-05
2025-05-21,Men,30.0,0.0,30.0,100.0,2025-05
2025-05-21,Youth,10.0,2.0,12.0,83.33,2025-05
2025-05-21,Men,18.0,0.0,18.0,100.0,2025-05
2025-05-21,Men,67.0,1.0,68.0,98.53,2025-05
2025-05-21,Men,48.0,0.0,48.0,100.0,2025-05
2025-05-21,Men,101.0,0.0,101.0,100.0,2025-05
2025-05-21,Mixed Adult,93.0,0.0,93.0,100.0,2025-05
2025-05-21,Men,62.0,0.0,62.0,100.0,2025-05
2025-05-21,Men,56.0,26.0,82.0,68.29,2025-05
2025-05-21,Men,121.0,0.0,121.0,100.0,2025-05
2025-05-21,Men,20.0,2.0,22.0,90.91,2025-05
2025-05-21,Men,53.0,0.0,53.0,100.0,2025-05
2025-05-21,Men,80.0,0.0,80.0,100.0,2025-05
2025-05-21,Mixed Adult,32.0,3.0,35.0,91.43,2025-05
2025-05-21,Women,86.0,0.0,86.0,100.0,2025-05
2025-05-21,Men,28.0,0.0,28.0,100.0,2025-05
2025-05-21,Youth,62.0,0.0,62.0,100.0,2025-05
2025-05-21,Youth,10.0,0.0,10.0,100.0,2025-05
2025-05-21,Youth,94.0,0.0,94.0,100.0,2025-05
2025-05-21,Youth,9.0,0.0,9.0,100.0,2025-05
2025-05-21,Youth,28.0,0.0,28.0,100.0,2025-05
2025-05-21,Mixed Adult,77.0,0.0,77.0,100.0,2025-05
2025-05-21,Mixed Adult,49.0,0.0,49.0,100.0,2025-05
2025-05-21,Mixed Adult,62.0,0.0,62.0,100.0,2025-05
2025-05-21,Men,30.0,0.0,30.0,100.0,2025-05
2025-05-21,Youth,50.0,0.0,50.0,100.0,2025-05
2025-05-21,Youth,40.0,0.0,40.0,100.0,2025-05
2025-05-21,Youth,31.0,0.0,31.0,100.0,2025-05
2025-05-21,Mixed Adult,5.0,0.0,5.0,100.0,2025-05
2025-05-21,Mixed Adult,10.0,1.0,11.0,90.91,2025-05
2025-05-21,Women,37.0,0.0,37.0,100.0,2025-05
2025-05-21,Women,24.0,2.0,26.0,92.31,2025-05
2025-05-21,Women,26.0,2.0,28.0,92.86,2025-05
2025-05-21,Women,36.0,0.0,36.0,100.0,2025-05
2025-05-21,Mixed Adult,70.0,0.0,70.0,100.0,2025-05
2025-05-21,Mixed Adult,70.0,0.0,70.0,100.0,2025-05
2025-05-21,Youth,4.0,0.0,4.0,100.0,2025-05
2025-05-21,Youth,22.0,5.0,27.0,81.48,2025-05
2025-05-21,Men,24.0,1.0,25.0,96.0,2025-05
2025-05-21,Men,35.0,0.0,35.0,100.0,2025-05
2025-05-21,Men,5.0,0.0,5.0,100.0,2025-05
2025-05-21,Men,16.0,0.0,16.0,100.0,2025-05
2025-05-21,Women,61.0,0.0,61.0,100.0,2025-05
2025-05-21,Mixed Adult,94.0,0.0,94.0,100.0,2025-05
2025-05-21,Men,32.0,0.0,32.0,100.0,2025-05
2025-05-21,Women,62.0,0.0,62.0,100.0,2025-05
2025-05-21,Men,71.0,0.0,71.0,100.0,2025-05
2025-05-21,Mixed Adult,88.0,0.0,88.0,100.0,2025-05
2025-05-21,Men,275.0,0.0,275.0,100.0,2025-05
2025-05-21,Women,132.0,0.0,132.0,100.0,2025-05
2025-05-21,Women,2.0,2.0,4.0,50.0,2025-05
2025-05-21,Mixed Adult,20.0,0.0,20.0,100.0,2025-05
2025-05-21,Mixed Adult,84.0,0.0,84.0,100.0,2025-05
2025-05-21,Mixed Adult,49.0,0.0,49.0,100.0,2025-05
2025-05-21,Youth,45.0,0.0,45.0,100.0,2025-05
2025-05-21,Youth,30.0,0.0,30.0,100.0,2025-05
2025-05-21,Mixed Adult,30.0,0.0,30.0,100.0,2025-05
2025-05-21,Men,53.0,1.0,54.0,98.15,2025-05
2025-05-21,Men,14.0,3.0,17.0,82.35,2025-05
2025-05-21,Men,17.0,0.0,17.0,100.0,2025-05
2025-05-21,Youth,9.0,3.0,12.0,75.0,2025-05
2025-05-21,Youth,9.0,5.0,14.0,64.29,2025-05
2025-05-21,Women,16.0,0.0,16.0,100.0,2025-05
2025-05-21,Women,24.0,0.0,24.0,100.0,2025-05
2025-05-21,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-21,Women,29.0,0.0,29.0,100.0,2025-05
2025-05-21,Women,5.0,0.0,5.0,100.0,2025-05
2025-05-21,Women,39.0,0.0,39.0,100.0,2025-05
2025-05-21,Women,30.0,0.0,30.0,100.0,2025-05
2025-05-21,Mixed Adult,72.0,0.0,72.0,100.0,2025-05
2025-05-21,Women,30.0,0.0,30.0,100.0,2025-05
2025-05-21,Mixed Adult,94.0,0.0,94.0,100.0,2025-05
2025-05-21,Women,86.0,0.0,86.0,100.0,2025-05
2025-05-21,Men,78.0,0.0,78.0,100.0,2025-05
2025-05-21,Men,264.0,0.0,264.0,100.0,2025-05
2025-05-21,Men,52.0,0.0,52.0,100.0,2025-05
2025-05-21,Men,46.0,0.0,46.0,100.0,2025-05
2025-05-21,Women,37.0,0.0,37.0,100.0,2025-05
2025-05-21,Men,71.0,0.0,71.0,100.0,2025-05
2025-05-21,Men,53.0,0.0,53.0,100.0,2025-05
2025-05-21,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-21,Youth,35.0,0.0,35.0,100.0,2025-05
2025-05-21,Mixed Adult,32.0,0.0,32.0,100.0,2025-05
2025-05-21,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-21,Youth,40.0,0.0,40.0,100.0,2025-05
2025-05-21,Youth,25.0,0.0,25.0,100.0,2025-05
2025-05-21,Women,31.0,0.0,31.0,100.0,2025-05
2025-05-21,Youth,31.0,0.0,31.0,100.0,2025-05
2025-05-21,Women,28.0,0.0,28.0,100.0,2025-05
2025-05-21,Youth,27.0,0.0,27.0,100.0,2025-05
2025-05-21,Youth,33.0,0.0,33.0,100.0,2025-05
2025-05-21,Youth,20.0,0.0,20.0,100.0,2025-05
2025-05-21,Youth,9.0,0.0,9.0,100.0,2025-05
2025-05-21,Youth,36.0,5.0,41.0,87.8,2025-05
2025-05-22,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-22,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-22,Mixed Adult,7.0,3.0,10.0,70.0,2025-05
2025-05-22,Mixed Adult,1.0,14.0,15.0,6.67,2025-05
2025-05-22,Men,41.0,0.0,41.0,100.0,2025-05
2025-05-22,Men,30.0,0.0,30.0,100.0,2025-05
2025-05-22,Youth,10.0,2.0,12.0,83.33,2025-05
2025-05-22,Men,17.0,1.0,18.0,94.44,2025-05
2025-05-22,Men,67.0,1.0,68.0,98.53,2025-05
2025-05-22,Men,48.0,0.0,48.0,100.0,2025-05
2025-05-22,Men,101.0,0.0,101.0,100.0,2025-05
2025-05-22,Mixed Adult,93.0,0.0,93.0,100.0,2025-05
2025-05-22,Men,61.0,1.0,62.0,98.39,2025-05
2025-05-22,Men,57.0,25.0,82.0,69.51,2025-05
2025-05-22,Men,121.0,0.0,121.0,100.0,2025-05
2025-05-22,Men,20.0,2.0,22.0,90.91,2025-05
2025-05-22,Men,53.0,0.0,53.0,100.0,2025-05
2025-05-22,Men,79.0,0.0,79.0,100.0,2025-05
2025-05-22,Mixed Adult,34.0,1.0,35.0,97.14,2025-05
2025-05-22,Women,87.0,0.0,87.0,100.0,2025-05
2025-05-22,Men,28.0,0.0,28.0,100.0,2025-05
2025-05-22,Youth,62.0,0.0,62.0,100.0,2025-05
2025-05-22,Youth,10.0,0.0,10.0,100.0,2025-05
2025-05-22,Youth,94.0,0.0,94.0,100.0,2025-05
2025-05-22,Youth,9.0,0.0,9.0,100.0,2025-05
2025-05-22,Youth,28.0,0.0,28.0,100.0,2025-05
2025-05-22,Mixed Adult,76.0,0.0,76.0,100.0,2025-05
2025-05-22,Mixed Adult,49.0,0.0,49.0,100.0,2025-05
2025-05-22,Mixed Adult,62.0,0.0,62.0,100.0,2025-05
2025-05-22,Men,30.0,0.0,30.0,100.0,2025-05
2025-05-22,Youth,49.0,1.0,50.0,98.0,2025-05
2025-05-22,Youth,38.0,2.0,40.0,95.0,2025-05
2025-05-22,Youth,31.0,0.0,31.0,100.0,2025-05
2025-05-22,Mixed Adult,5.0,0.0,5.0,100.0,2025-05
2025-05-22,Mixed Adult,10.0,1.0,11.0,90.91,2025-05
2025-05-22,Women,37.0,0.0,37.0,100.0,2025-05
2025-05-22,Women,24.0,2.0,26.0,92.31,2025-05
2025-05-22,Women,26.0,2.0,28.0,92.86,2025-05
2025-05-22,Women,36.0,0.0,36.0,100.0,2025-05
2025-05-22,Mixed Adult,70.0,0.0,70.0,100.0,2025-05
2025-05-22,Mixed Adult,70.0,0.0,70.0,100.0,2025-05
2025-05-22,Youth,4.0,0.0,4.0,100.0,2025-05
2025-05-22,Youth,22.0,5.0,27.0,81.48,2025-05
2025-05-22,Men,24.0,1.0,25.0,96.0,2025-05
2025-05-22,Men,35.0,0.0,35.0,100.0,2025-05
2025-05-22,Men,5.0,0.0,5.0,100.0,2025-05
2025-05-22,Men,16.0,0.0,16.0,100.0,2025-05
2025-05-22,Women,61.0,0.0,61.0,100.0,2025-05
2025-05-22,Mixed Adult,94.0,0.0,94.0,100.0,2025-05
2025-05-22,Men,32.0,0.0,32.0,100.0,2025-05
2025-05-22,Women,62.0,0.0,62.0,100.0,2025-05
2025-05-22,Men,68.0,0.0,68.0,100.0,2025-05
2025-05-22,Mixed Adult,88.0,0.0,88.0,100.0,2025-05
2025-05-22,Men,275.0,0.0,275.0,100.0,2025-05
2025-05-22,Women,132.0,0.0,132.0,100.0,2025-05
2025-05-22,Women,2.0,2.0,4.0,50.0,2025-05
2025-05-22,Mixed Adult,20.0,0.0,20.0,100.0,2025-05
2025-05-22,Mixed Adult,83.0,0.0,83.0,100.0,2025-05
2025-05-22,Mixed Adult,49.0,0.0,49.0,100.0,2025-05
2025-05-22,Youth,45.0,0.0,45.0,100.0,2025-05
2025-05-22,Youth,30.0,0.0,30.0,100.0,2025-05
2025-05-22,Mixed Adult,30.0,0.0,30.0,100.0,2025-05
2025-05-22,Men,54.0,0.0,54.0,100.0,2025-05
2025-05-22,Men,16.0,1.0,17.0,94.12,2025-05
2025-05-22,Men,17.0,0.0,17.0,100.0,2025-05
2025-05-22,Youth,8.0,4.0,12.0,66.67,2025-05
2025-05-22,Youth,9.0,5.0,14.0,64.29,2025-05
2025-05-22,Women,16.0,0.0,16.0,100.0,2025-05
2025-05-22,Women,24.0,0.0,24.0,100.0,2025-05
2025-05-22,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-22,Women,29.0,0.0,29.0,100.0,2025-05
2025-05-22,Women,5.0,0.0,5.0,100.0,2025-05
2025-05-22,Women,39.0,0.0,39.0,100.0,2025-05
2025-05-22,Women,30.0,0.0,30.0,100.0,2025-05
2025-05-22,Mixed Adult,72.0,0.0,72.0,100.0,2025-05
2025-05-22,Women,30.0,0.0,30.0,100.0,2025-05
2025-05-22,Mixed Adult,93.0,1.0,94.0,98.94,2025-05
2025-05-22,Women,86.0,0.0,86.0,100.0,2025-05
2025-05-22,Men,78.0,0.0,78.0,100.0,2025-05
2025-05-22,Men,263.0,0.0,263.0,100.0,2025-05
2025-05-22,Men,52.0,0.0,52.0,100.0,2025-05
2025-05-22,Men,46.0,0.0,46.0,100.0,2025-05
2025-05-22,Women,37.0,0.0,37.0,100.0,2025-05
2025-05-22,Men,71.0,0.0,71.0,100.0,2025-05
2025-05-22,Men,53.0,0.0,53.0,100.0,2025-05
2025-05-22,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-22,Youth,35.0,0.0,35.0,100.0,2025-05
2025-05-22,Mixed Adult,32.0,0.0,32.0,100.0,2025-05
2025-05-22,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-22,Youth,40.0,0.0,40.0,100.0,2025-05
2025-05-22,Youth,25.0,0.0,25.0,100.0,2025-05
2025-05-22,Women,31.0,0.0,31.0,100.0,2025-05
2025-05-22,Youth,31.0,0.0,31.0,100.0,2025-05
2025-05-22,Women,28.0,0.0,28.0,100.0,2025-05
2025-05-22,Youth,27.0,0.0,27.0,100.0,2025-05
2025-05-22,Youth,33.0,0.0,33.0,100.0,2025-05
2025-05-22,Youth,20.0,0.0,20.0,100.0,2025-05
2025-05-22,Youth,9.0,1.0,10.0,90.0,2025-05
2025-05-22,Youth,36.0,5.0,41.0,87.8,2025-05
2025-05-23,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-23,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-23,Mixed Adult,8.0,0.0,8.0,100.0,2025-05
2025-05-23,Mixed Adult,1.0,0.0,1.0,100.0,2025-05
2025-05-23,Men,41.0,0.0,41.0,100.0,2025-05
2025-05-23,Men,30.0,0.0,30.0,100.0,2025-05
2025-05-23,Youth,10.0,2.0,12.0,83.33,2025-05
2025-05-23,Men,17.0,1.0,18.0,94.44,2025-05
2025-05-23,Men,68.0,0.0,68.0,100.0,2025-05
2025-05-23,Men,48.0,0.0,48.0,100.0,2025-05
2025-05-23,Men,101.0,0.0,101.0,100.0,2025-05
2025-05-23,Mixed Adult,93.0,0.0,93.0,100.0,2025-05
2025-05-23,Men,62.0,0.0,62.0,100.0,2025-05
2025-05-23,Men,56.0,26.0,82.0,68.29,2025-05
2025-05-23,Men,121.0,0.0,121.0,100.0,2025-05
2025-05-23,Men,20.0,2.0,22.0,90.91,2025-05
2025-05-23,Men,53.0,0.0,53.0,100.0,2025-05
2025-05-23,Men,78.0,0.0,78.0,100.0,2025-05
2025-05-23,Mixed Adult,33.0,2.0,35.0,94.29,2025-05
2025-05-23,Women,87.0,0.0,87.0,100.0,2025-05
2025-05-23,Men,28.0,0.0,28.0,100.0,2025-05
2025-05-23,Youth,62.0,0.0,62.0,100.0,2025-05
2025-05-23,Youth,1.0,1.0,2.0,50.0,2025-05
2025-05-23,Youth,10.0,0.0,10.0,100.0,2025-05
2025-05-23,Youth,94.0,0.0,94.0,100.0,2025-05
2025-05-23,Youth,9.0,0.0,9.0,100.0,2025-05
2025-05-23,Youth,28.0,0.0,28.0,100.0,2025-05
2025-05-23,Mixed Adult,76.0,0.0,76.0,100.0,2025-05
2025-05-23,Mixed Adult,50.0,0.0,50.0,100.0,2025-05
2025-05-23,Mixed Adult,62.0,0.0,62.0,100.0,2025-05
2025-05-23,Men,30.0,0.0,30.0,100.0,2025-05
2025-05-23,Youth,49.0,1.0,50.0,98.0,2025-05
2025-05-23,Youth,40.0,0.0,40.0,100.0,2025-05
2025-05-23,Youth,31.0,0.0,31.0,100.0,2025-05
2025-05-23,Mixed Adult,5.0,0.0,5.0,100.0,2025-05
2025-05-23,Mixed Adult,10.0,1.0,11.0,90.91,2025-05
2025-05-23,Women,37.0,0.0,37.0,100.0,2025-05
2025-05-23,Women,24.0,2.0,26.0,92.31,2025-05
2025-05-23,Women,26.0,2.0,28.0,92.86,2025-05
2025-05-23,Women,36.0,0.0,36.0,100.0,2025-05
2025-05-23,Mixed Adult,70.0,0.0,70.0,100.0,2025-05
2025-05-23,Mixed Adult,70.0,0.0,70.0,100.0,2025-05
2025-05-23,Youth,4.0,0.0,4.0,100.0,2025-05
2025-05-23,Youth,23.0,4.0,27.0,85.19,2025-05
2025-05-23,Men,25.0,0.0,25.0,100.0,2025-05
2025-05-23,Men,35.0,0.0,35.0,100.0,2025-05
2025-05-23,Men,5.0,0.0,5.0,100.0,2025-05
2025-05-23,Men,16.0,0.0,16.0,100.0,2025-05
2025-05-23,Women,61.0,0.0,61.0,100.0,2025-05
2025-05-23,Mixed Adult,96.0,3.0,99.0,96.97,2025-05
2025-05-23,Men,34.0,0.0,34.0,100.0,2025-05
2025-05-23,Women,61.0,1.0,62.0,98.39,2025-05
2025-05-23,Men,73.0,0.0,73.0,100.0,2025-05
2025-05-23,Mixed Adult,87.0,0.0,87.0,100.0,2025-05
2025-05-23,Men,273.0,0.0,273.0,100.0,2025-05
2025-05-23,Women,132.0,0.0,132.0,100.0,2025-05
2025-05-23,Women,2.0,2.0,4.0,50.0,2025-05
2025-05-23,Mixed Adult,20.0,0.0,20.0,100.0,2025-05
2025-05-23,Mixed Adult,85.0,0.0,85.0,100.0,2025-05
2025-05-23,Mixed Adult,49.0,0.0,49.0,100.0,2025-05
2025-05-23,Youth,45.0,0.0,45.0,100.0,2025-05
2025-05-23,Youth,30.0,0.0,30.0,100.0,2025-05
2025-05-23,Mixed Adult,30.0,0.0,30.0,100.0,2025-05
2025-05-23,Men,54.0,0.0,54.0,100.0,2025-05
2025-05-23,Men,17.0,0.0,17.0,100.0,2025-05
2025-05-23,Men,16.0,1.0,17.0,94.12,2025-05
2025-05-23,Youth,8.0,4.0,12.0,66.67,2025-05
2025-05-23,Youth,12.0,2.0,14.0,85.71,2025-05
2025-05-23,Women,16.0,0.0,16.0,100.0,2025-05
2025-05-23,Women,24.0,0.0,24.0,100.0,2025-05
2025-05-23,Women,12.0,0.0,12.0,100.0,2025-05
2025-05-23,Women,29.0,0.0,29.0,100.0,2025-05
