_id,Sample Number,Sample Date,PartialPostalCode,Lead Amount (ppm)
12659,3091551,2023-09-11,M6R,0.00207
12660,3090007,2023-09-12,M6J,0.000281
12661,3091552,2023-09-13,M4R,0.000115
12662,3091553,2023-09-14,M8W,0.000121
12663,3091554,2023-09-14,M4L,0.000721
12664,3091555,2023-09-14,M6J,0.000329
12665,3091556,2023-09-14,M4M,0.00132
12666,3094748,2023-09-15,M4V,0.000688
12667,3094751,2023-09-17,M1N,0.000191
12668,3096635,2023-09-17,M6G,0.000146
12669,3094752,2023-09-18,M4M,0.000609
12670,3094763,2023-09-20,M6P,0.000331
12671,3096636,2023-09-20,M4L,0.000243
12672,3094773,2023-09-20,M6N,0.000156
12673,3100739,2023-09-20,M6G,<0.00005
12674,3096637,2023-09-20,M1K,0.00320
12675,3096657,2023-09-21,M4G,0.000168
12676,3096658,2023-09-22,M4J,0.0000773
12677,3096659,2023-09-23,M5V,<0.00005
12678,3096660,2023-09-23,M4J,0.00173
12679,3096665,2023-09-25,M6N,0.000433
12680,3096666,2023-09-25,M5R,0.0000727
12681,3096661,2023-09-26,M6S,<0.00005
12682,3096662,2023-09-26,M4C,0.000330
12683,3100740,2023-09-26,M8Z,<0.00005
12684,3096663,2023-09-26,M4C,0.000699
12685,3096664,2023-09-26,M4G,0.00245
12686,3100744,2023-09-27,M6E,0.00403
12687,3100745,2023-09-27,M4M,0.000823
12688,3100746,2023-09-28,M4C,0.000292
12689,3100747,2023-09-29,M6H,0.000643
12690,3100748,2023-09-29,M4G,0.000262
12691,3100752,2023-10-01,M4C,0.00297
12692,3100753,2023-10-02,M5N,0.000109
12693,3100778,2023-10-02,M6G,0.0000629
12694,3100780,2023-10-02,M6S,0.000465
12695,3100779,2023-10-02,M6R,0.000749
12696,3108182,2023-10-02,M4L,0.000116
12697,3100781,2023-10-03,M2J,0.000145
12698,3108183,2023-10-03,M4E,0.0482
12699,3108184,2023-10-04,M4M,0.00213
12700,3108185,2023-10-05,M2P,<0.00005
12701,3108186,2023-10-06,M4C,0.00201
12702,3108187,2023-10-06,M4L,0.00174
12703,3108188,2023-10-06,M4G,<0.00005
12704,3108190,2023-10-10,M6R,0.000248
12705,3108189,2023-10-10,M5N,0.00295
12706,3109037,2023-10-11,M6E,0.0000673
12707,3109040,2023-10-12,M6S,0.000556
12708,3109041,2023-10-12,M5N,0.000307
12709,3109046,2023-10-15,M5R,0.000106
12710,3109050,2023-10-16,M4E,0.000693
12711,3112808,2023-10-17,M4Y,0.000235
12712,3109051,2023-10-17,M6E,0.00142
12713,3109052,2023-10-17,M6E,0.00206
12714,3112809,2023-10-17,M4V,0.00117
12715,3112810,2023-10-18,M4N,0.00149
12716,3112811,2023-10-18,M4E,<0.00005
12717,3112812,2023-10-18,M4A,<0.00005
12718,3112813,2023-10-20,M4C,0.00101
12719,3112814,2023-10-20,M6J,0.000936
12720,3112815,2023-10-20,M4C,0.000997
12721,3112816,2023-10-20,M4K,0.0000791
12722,3112817,2023-10-22,M6R,0.0000597
12723,3112818,2023-10-23,M4E,0.00117
12724,3112819,2023-10-24,M4L,0.00275
12725,3112820,2023-10-24,M4J,0.00168
12726,3115602,2023-10-25,M4E,0.0000648
12727,3115604,2023-10-26,M1S,0.000398
12728,3115607,2023-10-27,M6S,<0.00005
12729,3115609,2023-10-28,M1H,<0.00005
12730,3115612,2023-10-29,M4M,0.0220
12731,3115611,2023-10-29,M4L,0.00325
12732,3115614,2023-10-30,M4C,0.000849
12733,3119634,2023-11-02,M4J,<0.00005
12734,3119653,2023-11-02,M6R,0.0000615
12735,3119654,2023-11-05,M4G,0.00150
12736,3119655,2023-11-07,M4E,<0.00005
12737,3119656,2023-11-07,M8W,0.0000658
12738,3119661,2023-11-08,M6P,0.00185
12739,3123941,2023-11-08,M8Z,<0.00005
12740,3123943,2023-11-08,M8W,0.0000616
12741,3123942,2023-11-08,M6M,0.000527
12742,3120968,2023-11-09,M1L,<0.00005
12743,3129910,2023-11-15,M6C,0.666
12744,3129911,2023-11-15,M6N,0.000228
12745,3129912,2023-11-15,M4S,0.000253
12746,3129913,2023-11-15,M2J,0.000128
12747,3129914,2023-11-16,M5P,0.000381
12748,3129915,2023-11-16,M6P,0.000686
12749,3129920,2023-11-16,M4L,0.000912
12750,3129925,2023-11-16,M6M,0.0000814
12751,3129930,2023-11-17,M5R,0.000404
12752,3129931,2023-11-17,M6H,0.00233
12753,3129932,2023-11-17,M5S,0.000276
12754,3129933,2023-11-18,M4J,0.000684
12755,3129934,2023-11-19,M8V,0.000176
12756,3129935,2023-11-20,M6R,0.00164
12757,3129936,2023-11-21,M6R,0.00205
12758,3129937,2023-11-21,M4M,0.0000869
12759,3129938,2023-11-21,M4J,0.000542
12760,3132017,2023-11-21,M6C,0.0000772
12761,3132018,2023-11-23,M6J,1.84
12762,3132019,2023-11-24,M6H,0.00163
12763,3132020,2023-11-24,M4J,0.000894
12764,3132021,2023-11-26,M6J,0.00102
12765,3132022,2023-11-27,M2N,0.000476
12766,3132023,2023-11-27,M4S,0.00148
12767,3132024,2023-11-27,M1M,0.000254
12768,3132025,2023-11-27,M4J,0.00129
12769,3133223,2023-11-28,M9C,0.000173
12770,3136892,2023-11-28,M6H,0.00310
12771,3133224,2023-11-28,M6J,0.000221
12772,3136895,2023-11-29,M4J,0.000381
12773,3136894,2023-11-29,M4L,0.000255
12774,3136897,2023-11-30,M6R,<0.00005
12775,3136900,2023-11-30,M5N,<0.00005
12776,3136901,2023-11-30,M6K,0.00568
12777,3136902,2023-12-01,M4C,0.00147
12778,3136903,2023-12-01,M6S,0.000992
12779,3136904,2023-12-03,M1C,0.0000631
12780,3136905,2023-12-03,M6K,<0.00005
12781,3136931,2023-12-04,M6N,0.0000819
12782,3136933,2023-12-04,M5R,<0.00005
12783,3136936,2023-12-04,M4J,0.00125
12784,3136938,2023-12-06,M5A,0.00334
12785,3136940,2023-12-06,M6P,0.000659
12786,3143325,2023-12-07,M4L,<0.00005
12787,3143336,2023-12-08,M3A,0.000713
12788,3143338,2023-12-08,M5R,0.000848
12789,3143353,2023-12-11,M4V,0.00133
12790,3143354,2023-12-12,M8W,0.000158
12791,3143355,2023-12-12,M6G,0.00108
12792,3143356,2023-12-12,M8V,0.000101
12793,3143358,2023-12-14,M4N,0.00287
12794,3143357,2023-12-14,M4J,0.00194
12795,3143359,2023-12-14,M5V,0.000401
12796,3143360,2023-12-15,M6G,0.00403
12797,3143361,2023-12-15,M4V,0.000149
12798,3143362,2023-12-15,M4N,0.00134
12799,3143363,2023-12-17,M6J,0.00120
12800,3143364,2023-12-18,M5T,<0.00005
12801,3143367,2023-12-18,M6E,0.000617
12802,3143368,2023-12-18,M4L,0.00164
12803,3143369,2023-12-19,M4K,0.000358
12804,3143374,2023-12-20,M1B,0.0000965
12805,3143386,2023-12-20,M4L,0.000476
12806,3143387,2023-12-20,M6E,0.000417
12807,3148369,2023-12-22,M6H,0.000208
12808,3148370,2023-12-29,M4B,<0.00005
12809,3148371,2023-12-29,M4E,0.00278
12810,3165847,2024-01-02,M4K,0.0000700
12811,3148372,2024-01-02,M1C,0.000145
12812,3165851,2024-01-03,M6J,<0.00005
12813,3165857,2024-01-05,M4J,0.000510
12814,3165862,2024-01-07,M4M,0.00193
12815,3165863,2024-01-07,M6K,0.000230
12816,3165866,2024-01-08,M4B,0.0000600
12817,3165867,2024-01-09,M4S,0.000730
12818,3165869,2024-01-09,M6S,0.000430
12819,3165870,2024-01-09,M5R,0.000610
12820,3165871,2024-01-10,M6G,0.000110
12821,3165872,2024-01-10,M1N,0.0000600
12822,3165878,2024-01-12,M4J,<0.00005
12823,3165873,2024-01-12,M4C,0.000380
12824,3165874,2024-01-12,M4K,<0.00005
12825,3165876,2024-01-12,M4B,<0.00005
12826,3165877,2024-01-12,M4G,0.000120
12827,3165884,2024-01-13,M6R,<0.00005
12828,3165888,2024-01-15,M3H,<0.00005
12829,3165889,2024-01-15,M4K,0.000680
12830,3165886,2024-01-15,M5M,0.000180
12831,3165890,2024-01-17,M6H,0.000250
12832,3165891,2024-01-18,M4C,0.000980
12833,3165892,2024-01-21,M6C,<0.00005
12834,3171734,2024-01-22,M6S,<0.00005
12835,3171735,2024-01-22,M6E,0.000679
12836,3165901,2024-01-22,M6E,0.00326
12837,3165902,2024-01-22,M3H,0.0000800
12838,3165903,2024-01-23,M6G,0.000130
12839,3165904,2024-01-25,M6P,0.000610
12840,3165905,2024-01-25,M6J,<0.00005
12841,3165906,2024-01-26,M4E,0.000350
12842,3165907,2024-01-27,M8V,<0.00005
12843,3165908,2024-01-29,M6H,0.000910
12844,3165910,2024-01-30,M6P,0.000270
12845,3165909,2024-01-30,M6C,0.0000700
12846,3165911,2024-02-01,M6E,0.000300
12847,3171736,2024-02-01,M4C,0.000797
12848,3165128,2024-02-02,M4C,0.000430
12849,3171737,2024-02-02,M4G,0.0000879
12850,3171738,2024-02-02,M4L,0.000103
12851,3171739,2024-02-02,M4C,0.000973
12852,3171740,2024-02-02,M4B,0.00132
12853,3171741,2024-02-05,M4T,0.000548
12854,3171743,2024-02-06,M6C,0.0000593
12855,3171746,2024-02-06,M6S,<0.00005
12856,3171745,2024-02-06,M1M,0.0000681
12857,3171838,2024-02-07,M4J,0.00125
12858,3171839,2024-02-07,M3B,<0.00005
12859,3171840,2024-02-07,M8Y,<0.00005
12860,3171841,2024-02-07,M4C,0.000231
12861,3171842,2024-02-08,M6E,0.0000533
12862,3171843,2024-02-08,M1N,0.0000965
12863,3171844,2024-02-08,M6K,0.000267
12864,3171845,2024-02-10,M4M,0.000257
12865,3171847,2024-02-11,M4K,0.00106
12866,3175130,2024-02-13,M6R,0.0000769
12867,3171848,2024-02-13,M6G,0.00100
12868,3175131,2024-02-13,M6P,0.000949
12869,3171849,2024-02-13,M4K,0.00189
12870,3175132,2024-02-14,M6P,0.000569
12871,3175133,2024-02-15,M6S,<0.00005
12872,3175134,2024-02-15,M6M,0.000139
12873,3175135,2024-02-16,M4R,<0.00005
12874,3175136,2024-02-16,M6M,0.000215
12875,3175137,2024-02-19,M6E,0.000110
12876,3178603,2024-02-20,M6J,0.000208
12877,3175151,2024-02-20,M1N,0.000782
12878,3178606,2024-02-20,M5R,<0.00005
12879,3178605,2024-02-20,M6B,<0.00005
12880,3178604,2024-02-20,M3H,<0.00005
12881,3175152,2024-02-20,M1N,0.00176
12882,3175153,2024-02-20,M4J,0.000468
12883,3178607,2024-02-21,M6P,0.00123
12884,3178608,2024-02-22,M4G,0.000141
12885,3178610,2024-02-22,M5N,0.000660
12886,3178612,2024-02-22,M6H,0.000224
12887,3178613,2024-02-22,M6B,0.0000856
12888,3178617,2024-02-23,M8Y,0.000104
12889,3178616,2024-02-23,M6S,0.00104
12890,3178619,2024-02-25,M1K,0.0000610
12891,3178621,2024-02-26,M9C,0.000221
12892,3178635,2024-02-26,M6K,0.00110
12893,3178623,2024-02-26,M5S,<0.00005
12894,3178636,2024-02-27,M1N,0.0000552
12895,3178637,2024-02-27,M5R,0.00123
12896,3183915,2024-02-28,M6S,0.000148
12897,3183916,2024-02-28,M6C,0.00266
12898,3183932,2024-02-29,M4J,0.000294
12899,3183950,2024-02-29,M4C,0.00426
12900,3183966,2024-02-29,M4S,0.00114
12901,3183971,2024-03-01,M6J,<0.00005
12902,3183991,2024-03-02,M4L,0.0104
12903,3183997,2024-03-02,M4M,0.0000516
12904,3183999,2024-03-03,M8Y,0.0000502
12905,3183998,2024-03-03,M1R,0.000112
12906,3184000,2024-03-04,M6P,0.000147
12907,3184053,2024-03-04,M4J,0.000871
12908,3184001,2024-03-04,M6S,0.0000595
12909,3184040,2024-03-04,M4S,0.00104
12910,3184054,2024-03-05,M6K,0.000520
12911,3187682,2024-03-05,M4E,0.000112
12912,3184056,2024-03-06,M6R,0.000257
12913,3187683,2024-03-06,M3H,<0.00005
12914,3187701,2024-03-06,M1J,<0.00005
12915,3187709,2024-03-06,M4P,0.00311
12916,3187710,2024-03-07,M4N,0.00284
12917,3187713,2024-03-07,M1N,0.0000918
12918,3187714,2024-03-08,M6C,0.000735
12919,3187715,2024-03-08,M6C,0.0000621
12920,3187819,2024-03-08,M4S,<0.00005
12921,3187727,2024-03-09,M6S,<0.00005
12922,3187728,2024-03-10,M5S,0.000673
12923,3187729,2024-03-11,M6C,<0.00005
12924,3187731,2024-03-11,M9A,0.000168
12925,3187733,2024-03-12,M8X,0.000368
12926,3187734,2024-03-13,M6S,0.0000975
12927,3187735,2024-03-13,M6N,<0.00005
12928,3187736,2024-03-13,M4G,0.00104
12929,3187737,2024-03-13,M3N,0.000124
12930,3187740,2024-03-13,M6G,0.000411
12931,3187738,2024-03-13,M6C,<0.00005
12932,3187741,2024-03-13,M6C,0.0000658
12933,3187739,2024-03-13,M5R,0.000638
12934,3187742,2024-03-14,M3A,0.000110
12935,3187743,2024-03-14,M6P,<0.00005
12936,3189198,2024-03-14,M6S,0.000232
12937,3189199,2024-03-15,M4V,0.00103
12938,3187744,2024-03-15,M6R,0.0000912
12939,3187745,2024-03-15,M5N,<0.00005
12940,3187746,2024-03-15,M6R,0.00172
12941,3189200,2024-03-15,M4C,0.00857
12942,3189201,2024-03-15,M5B,0.0000629
12943,3189202,2024-03-16,M4J,0.000316
12944,3189203,2024-03-17,M6G,0.0000529
12945,3193154,2024-03-17,M6K,0.0000953
12946,3189204,2024-03-18,M6E,0.000160
12947,3194434,2024-03-18,M6G,<0.00005
12948,3189205,2024-03-18,M6C,0.00119
12949,3194435,2024-03-18,M5N,0.00111
12950,3189206,2024-03-18,M5N,0.000568
12951,3194453,2024-03-19,M4N,0.0000623
12952,3194465,2024-03-19,M4J,0.000685
12953,3194466,2024-03-19,M6N,0.00145
12954,3192021,2024-03-20,M9R,0.0000685
12955,3194468,2024-03-20,M4K,<0.00005
12956,3194471,2024-03-22,M5M,0.000150
12957,3194472,2024-03-22,M4C,0.00160
12958,3194473,2024-03-22,M5R,0.0000558
12959,3194474,2024-03-22,M4L,0.00220
12960,3194475,2024-03-22,M8Z,<0.00005
12961,3194476,2024-03-22,M4L,0.00257
12962,3194477,2024-03-23,M6C,<0.00005
12963,3194478,2024-03-24,M6C,0.0000685
12964,3194481,2024-03-24,M4P,0.0000835
12965,3194482,2024-03-24,M6E,0.000138
12966,3194479,2024-03-25,M6N,0.0000688
12967,3194480,2024-03-25,M6C,0.0000858
12968,3194483,2024-03-26,M4S,0.00245
12969,3194484,2024-03-26,M5N,<0.00005
12970,3194485,2024-03-27,M6H,0.00209
12971,3206833,2024-03-28,M6E,0.000414
12972,3206839,2024-03-28,M6N,<0.00005
12973,3206857,2024-03-31,M4J,0.0000722
12974,3206858,2024-04-02,M4E,0.000463
12975,3206859,2024-04-03,M8V,0.0000703
12976,3206860,2024-04-04,M9C,0.000186
12977,3206862,2024-04-05,M6C,0.00109
12978,3206861,2024-04-05,M1P,<0.00005
12979,3206863,2024-04-05,M4B,0.000129
12980,3206865,2024-04-08,M1K,<0.00005
12981,3206864,2024-04-08,M6B,0.0000706
12982,3206866,2024-04-09,M6M,<0.00005
12983,3206885,2024-04-10,M6N,<0.00005
12984,3206883,2024-04-10,M6H,0.0000746
12985,3206884,2024-04-10,M6H,0.00178
12986,3206868,2024-04-10,M6H,0.000327
12987,3206867,2024-04-10,M6H,0.000539
12988,3206886,2024-04-11,M6J,0.0000516
12989,3206887,2024-04-11,M4N,<0.00005
12990,3206888,2024-04-12,M3B,<0.00005
12991,3206889,2024-04-12,M5R,0.000142
12992,3206895,2024-04-13,M4E,0.00124
12993,3206897,2024-04-14,M8Y,<0.00005
12994,3206904,2024-04-14,M4K,<0.00005
12995,3206916,2024-04-15,M6G,0.000267
12996,3206908,2024-04-15,M4C,0.000131
12997,3206918,2024-04-16,M6C,0.000441
12998,3206920,2024-04-16,M4K,0.000134
12999,3206947,2024-04-16,M6K,0.000161
13000,3206950,2024-04-16,M6E,0.000148
13001,3206924,2024-04-16,M1L,0.000234
13002,3212547,2024-04-17,M4N,0.000256
13003,3212548,2024-04-19,M6C,0.000415
13004,3212549,2024-04-20,M1E,0.000153
13005,3212550,2024-04-21,M6G,0.00122
13006,3212551,2024-04-21,M5R,0.0000585
13007,3212553,2024-04-22,M4L,0.000205
13008,3212554,2024-04-22,M4B,<0.00005
13009,3212555,2024-04-22,M4L,0.000133
13010,3212556,2024-04-22,M1L,0.0000624
13011,3212557,2024-04-22,M9B,0.0188
13012,3212552,2024-04-22,M4B,<0.00005
13013,3212696,2024-04-22,M4E,0.0000894
13014,3212697,2024-04-22,M6M,<0.00005
13015,3212698,2024-04-22,M6M,<0.00005
13016,3212700,2024-04-23,M6P,0.000137
13017,3212699,2024-04-23,M9N,0.000642
13018,3212701,2024-04-23,M6C,<0.00005
13019,3212702,2024-04-23,M6E,0.000689
13020,3212703,2024-04-23,M6P,0.000266
13021,3212704,2024-04-23,M5R,0.0000951
13022,3212705,2024-04-23,M9B,0.0000697
13023,3212706,2024-04-24,M8Y,0.0000611
13024,3212707,2024-04-24,M4E,0.000131
13025,3212708,2024-04-25,M4K,0.000143
13026,3212709,2024-04-25,M6P,0.0000945
13027,3212734,2024-04-26,M6J,0.000731
13028,3212735,2024-04-26,M6C,0.0000640
13029,3212736,2024-04-28,M5N,0.00166
13030,3212737,2024-04-29,M6J,0.000477
13031,3212738,2024-04-29,M4E,0.0000874
13032,3223416,2024-04-29,M5A,0.000330
13033,3212739,2024-04-30,M4N,0.00151
13034,3212762,2024-04-30,M3H,<0.00005
13035,3214617,2024-05-01,M1E,0.000249
13036,3214620,2024-05-02,M6J,0.0000559
13037,3214618,2024-05-02,M4J,0.000237
13038,3214619,2024-05-02,M4P,0.000217
13039,3214621,2024-05-03,M4E,0.0000531
13040,3214622,2024-05-03,M4N,0.000102
13041,3214623,2024-05-03,M8W,0.0000586
13042,3214624,2024-05-03,M8W,0.0371
13043,3214625,2024-05-03,M4P,0.00267
13044,3214626,2024-05-03,M5R,0.000277
13045,3214627,2024-05-04,M5R,0.000726
13046,3214628,2024-05-05,M6P,0.000133
13047,3214629,2024-05-06,M6P,<0.00005
13048,3223424,2024-05-06,M1L,<0.00005
13049,3223438,2024-05-07,M6H,<0.00005
13050,3214630,2024-05-07,M5P,0.0000632
13051,3223435,2024-05-07,M5R,0.000120
13052,3214631,2024-05-07,M6K,<0.00005
13053,3223444,2024-05-08,M6G,0.0000700
13054,3223965,2024-05-08,M4G,0.000110
13055,3214632,2024-05-08,M4J,0.000159
13056,3223451,2024-05-08,M5P,0.000180
13057,3223463,2024-05-09,M4K,0.000830
13058,3223465,2024-05-09,M6E,0.000110
13059,3223471,2024-05-09,M4K,0.000280
13060,3223474,2024-05-10,M6H,0.000410
13061,3223472,2024-05-10,M8Y,0.000440
13062,3223473,2024-05-10,M6G,0.000310
13063,3223475,2024-05-10,M4K,0.00005
13064,3223476,2024-05-11,M4M,0.000280
13065,3223478,2024-05-11,M5R,0.000120
13066,3223477,2024-05-11,M4C,0.0000800
13067,3223479,2024-05-12,M1S,0.000180
13068,3223480,2024-05-13,M6J,0.000800
13069,3223481,2024-05-13,M5R,0.0000800
13070,3223542,2024-05-13,M6G,0.000330
13071,3223547,2024-05-13,M6G,0.000590
13072,3223548,2024-05-13,M4J,0.00109
13073,3223549,2024-05-14,M8X,0.000590
13074,3223550,2024-05-14,M6G,0.000370
13075,3223552,2024-05-14,M6H,0.0000900
13076,3223553,2024-05-14,M6S,0.352
13077,3223551,2024-05-14,M5S,0.000180
13078,3223722,2024-05-15,M8X,0.00286
13079,3223736,2024-05-15,M6E,0.000680
13080,3223737,2024-05-15,M4J,0.000180
13081,3223738,2024-05-16,M4J,0.000650
13082,3223855,2024-05-16,M9A,0.000390
13083,3223856,2024-05-16,M1R,0.0000700
13084,3223857,2024-05-17,M4J,0.0000600
13085,3223867,2024-05-17,M3H,0.000110
13086,3223868,2024-05-17,M6E,0.000360
13087,3223878,2024-05-20,M4J,0.000240
13088,3223869,2024-05-20,M4J,0.0000600
13089,3223870,2024-05-20,M4E,0.00422
13090,3223879,2024-05-21,M5S,0.000410
13091,3223888,2024-05-21,M9B,0.000190
13092,3223880,2024-05-21,M4J,0.0000600
13093,3223882,2024-05-21,M4E,0.000370
13094,3223889,2024-05-22,M4K,0.00124
13095,3223887,2024-05-22,M4J,0.000170
13096,3223884,2024-05-22,M6H,0.00005
13097,3226833,2024-05-23,M5N,0.0000814
13098,3226840,2024-05-24,M6K,0.00126
13099,3226856,2024-05-26,M6P,<0.00005
13100,3232831,2024-05-26,M6G,0.0000600
13101,3226860,2024-05-26,M6J,0.000824
13102,3232834,2024-05-27,M6C,<0.00005
13103,3226861,2024-05-27,M6H,0.000185
13104,3226862,2024-05-27,M1N,0.000500
13105,3226864,2024-05-27,M6C,<0.00005
13106,3226863,2024-05-27,M4C,0.000599
13107,3226865,2024-05-28,M6G,0.00188
13108,3226866,2024-05-28,M6N,0.000458
13109,3226867,2024-05-28,M5M,0.00432
13110,3232837,2024-05-28,M6G,<0.00005
13111,3232842,2024-05-29,M4J,0.000610
13112,3226868,2024-05-29,M4T,0.000215
13113,3232854,2024-05-29,M4E,0.00145
13114,3232861,2024-05-29,M4J,0.000870
13115,3232862,2024-05-30,M4J,0.000110
13116,3232863,2024-05-30,M6G,0.000250
13117,3233369,2024-05-31,M6B,0.000190
13118,3233371,2024-05-31,M4L,0.00192
13119,3233370,2024-05-31,M4L,0.00230
13120,3233372,2024-06-02,M4J,0.00380
13121,3233373,2024-06-03,M6E,0.000540
13122,3234937,2024-06-03,M4J,0.00104
13123,3233374,2024-06-03,M4J,0.000480
13124,3230990,2024-06-04,M6S,0.000100
13125,3234938,2024-06-04,M8V,<0.00005
13126,3233375,2024-06-05,M4C,<0.00005
13127,3233376,2024-06-05,M6S,0.00005
13128,3234969,2024-06-06,M5M,0.00235
13129,3235011,2024-06-06,M4L,0.000750
13130,3235013,2024-06-06,M6G,0.000630
13131,3235015,2024-06-06,M5M,0.000880
13132,3235017,2024-06-06,M6E,0.00117
13133,3235019,2024-06-07,M6G,0.00005
13134,3235020,2024-06-07,M6J,0.000130
13135,3235023,2024-06-07,M6J,0.0000800
13136,3235057,2024-06-07,M5S,0.000110
13137,3235053,2024-06-07,M4X,0.000880
13138,3235055,2024-06-07,M4J,0.000340
13139,3235056,2024-06-07,M4J,0.000490
13140,3235058,2024-06-08,M4K,0.000140
13141,3235059,2024-06-09,M6G,0.000130
13142,3235060,2024-06-09,M4J,0.000360
13143,3235074,2024-06-10,M8W,0.000310
13144,3235075,2024-06-10,M6S,0.000640
13145,3235076,2024-06-10,M4J,0.000690
13146,3235077,2024-06-11,M8W,0.000130
13147,3235078,2024-06-11,M6G,0.000600
13148,3240904,2024-06-12,M6E,<0.00005
13149,3240905,2024-06-13,M5M,0.0000954
13150,3240906,2024-06-13,M4J,0.000176
13151,3240907,2024-06-13,M8W,0.000128
13152,3240935,2024-06-13,M4J,0.00298
13153,3240936,2024-06-13,M4J,0.00151
13154,3244881,2024-06-14,M4S,0.000383
13155,3244882,2024-06-14,M4P,0.000735
13156,3240999,2024-06-16,M4N,0.0000612
13157,3241000,2024-06-16,M5R,0.000209
13158,3241002,2024-06-16,M6S,0.00170
13159,3241003,2024-06-16,M4J,0.000379
13160,3241019,2024-06-17,M1P,0.0000691
13161,3241030,2024-06-17,M6S,0.00217
13162,3241031,2024-06-17,M4C,0.0000859
13163,3241032,2024-06-17,M6E,0.000138
13164,3241036,2024-06-17,M4S,0.000978
13165,3241038,2024-06-17,M4X,0.000771
13166,3241049,2024-06-18,M1R,0.000103
13167,3241052,2024-06-18,M8W,0.000328
13168,3241050,2024-06-18,M4L,0.000162
13169,3241055,2024-06-18,M4J,<0.00005
13170,3241059,2024-06-18,M6S,0.000252
13171,3244883,2024-06-18,M6E,0.000845
13172,3241061,2024-06-19,M4M,<0.00005
13173,3244884,2024-06-19,M6A,0.000220
13174,3244885,2024-06-20,M3B,<0.00005
13175,3244886,2024-06-20,M4M,0.000135
13176,3244887,2024-06-20,M3H,<0.00005
13177,3244888,2024-06-20,M6N,0.000791
13178,3244890,2024-06-20,M6R,0.00769
13179,3244894,2024-06-20,M6J,0.00229
13180,3244895,2024-06-20,M4R,0.00173
13181,3244896,2024-06-21,M5R,0.00187
13182,3244897,2024-06-24,M2K,0.0000826
13183,3244898,2024-06-24,M8Y,0.0000743
13184,3247573,2024-06-24,M4J,0.00167
13185,3247574,2024-06-24,M6J,0.000267
13186,3247575,2024-06-25,M1E,0.00158
13187,3247576,2024-06-25,M4C,0.000334
13188,3247577,2024-06-25,M6C,0.00144
13189,3247578,2024-06-25,M4R,<0.00005
13190,3247579,2024-06-25,M4C,0.000470
13191,3247582,2024-06-26,M6H,0.000640
13192,3247588,2024-06-26,M4C,0.000604
13193,3247591,2024-06-26,M6P,0.0000583
13194,3247593,2024-06-26,M6S,0.0000861
13195,3247597,2024-06-26,M4J,0.000702
13196,3247604,2024-06-27,M6K,0.000779
13197,3247605,2024-06-27,M6G,0.000602
13198,3247606,2024-06-28,M4E,<0.00005
13199,3247631,2024-06-28,M5N,0.0000666
13200,3247632,2024-06-28,M4T,0.000238
13201,3247633,2024-06-30,M6H,0.000252
13202,3247634,2024-07-01,M6K,0.000503
13203,3247635,2024-07-02,M6E,0.00261
13204,3247642,2024-07-02,M5T,0.000137
13205,3247647,2024-07-02,M3H,<0.00005
13206,3250425,2024-07-02,M6H,<0.00005
13207,3247648,2024-07-02,M6S,0.00102
13208,3247650,2024-07-02,M6G,0.00147
13209,3247654,2024-07-03,M5M,0.00295
13210,3247655,2024-07-03,M4E,0.00158
13211,3249354,2024-07-03,M6L,0.00134
13212,3249355,2024-07-03,M9N,0.0000606
13213,3247656,2024-07-04,M4R,0.00214
13214,3250426,2024-07-04,M1M,0.00445
13215,3247657,2024-07-04,M6J,0.0000749
13216,3250427,2024-07-04,M4J,0.000534
13217,3250430,2024-07-04,M8W,0.00169
13218,3249356,2024-07-04,M9N,<0.00005
13219,3250432,2024-07-05,M5T,0.000722
13220,3250445,2024-07-05,M6C,0.0156
13221,3250461,2024-07-05,M6N,0.0736
13222,3249357,2024-07-07,M9N,<0.00005
13223,3249358,2024-07-07,M9N,0.000121
13224,3249366,2024-07-08,M9N,0.000375
13225,3264334,2024-07-08,M9N,0.00005
13226,3250462,2024-07-09,M3B,0.000111
13227,3250464,2024-07-09,M3B,0.000658
13228,3250497,2024-07-09,M1L,<0.00005
13229,3250500,2024-07-09,M6S,0.0000728
13230,3250501,2024-07-09,M4J,<0.00005
13231,3250502,2024-07-09,M6P,0.000120
13232,3261136,2024-07-09,M6P,<0.00005
13233,3261137,2024-07-10,M4C,0.0000700
13234,3261144,2024-07-12,M4S,0.000570
13235,3261143,2024-07-12,M6S,0.0000800
13236,3261183,2024-07-15,M4J,0.000120
13237,3261156,2024-07-16,M6S,0.000240
13238,3261145,2024-07-16,M1R,<0.00005
13239,3261146,2024-07-16,M5P,<0.00005
13240,3261157,2024-07-17,M4L,0.00185
13241,3261158,2024-07-17,M4J,0.000370
13242,3261159,2024-07-17,M1C,0.0000800
13243,3261160,2024-07-18,M6E,0.000400
13244,3261181,2024-07-18,M4C,0.000990
13245,3261185,2024-07-18,M3H,0.0000800
13246,3261187,2024-07-21,M4J,<0.00005
13247,3261531,2024-07-22,M4W,0.0000700
13248,3261533,2024-07-23,M6H,0.000710
13249,3261534,2024-07-23,M5R,0.000130
13250,3261532,2024-07-23,M6R,0.000110
